Species,Latitude,Longitude,Tavg,PrecipTotal,DewPoint,R_Humid,day,month,year,loc_weight,WnvPresent
CULEX PIPIENS/RESTUANS,41.974089,-87.824812,72.0,0.07499999999999996,62.42857142857143,71.8682893455872,29,6,2007,0.1,0
CULEX RESTUANS,41.974089,-87.824812,72.0,0.07499999999999996,62.42857142857143,71.8682893455872,29,6,2007,0.1,0
CULEX RESTUANS,41.878114,-87.629798,72.0,0.07499999999999996,62.42857142857143,71.8682893455872,29,6,2007,0.1,0
CULEX RESTUANS,41.723195,-87.64997,72.0,0.07499999999999996,62.42857142857143,71.8682893455872,29,6,2007,0.1,0
CULEX PIPIENS,41.868077,-87.666901,72.0,0.07499999999999996,62.42857142857143,71.8682893455872,29,6,2007,0.1,0
CULEX PIPIENS/RESTUANS,41.868077,-87.666901,72.0,0.07499999999999996,62.42857142857143,71.8682893455872,29,6,2007,0.1,0
CULEX RESTUANS,41.868077,-87.666901,72.0,0.07499999999999996,62.42857142857143,71.8682893455872,29,6,2007,0.1,0
CULEX PIPIENS/RESTUANS,41.89923,-87.716788,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.29518510339363235,0
CULEX RESTUANS,41.89923,-87.716788,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.29518510339363235,0
CULEX PIPIENS/RESTUANS,41.869107,-87.69629300000003,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.291176987432846,0
CULEX PIPIENS/RESTUANS,41.721474,-87.648064,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX RESTUANS,41.867108,-87.654224,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.868142,-87.696269,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.29118957842041443,0
CULEX RESTUANS,41.868142,-87.696269,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.29118957842041443,0
CULEX RESTUANS,41.869216,-87.627561,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.2972475335478903,0
CULEX PIPIENS/RESTUANS,42.010412,-87.66214000000002,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.2891182836257367,0
CULEX PIPIENS/RESTUANS,41.994469,-87.667736,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.29301043734415405,0
CULEX RESTUANS,41.994469,-87.667736,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.29301043734415405,0
CULEX PIPIENS/RESTUANS,41.9216,-87.666455,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX RESTUANS,41.9216,-87.666455,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.918705,-87.752329,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.921965,-87.632085,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.2896884185863674,0
CULEX RESTUANS,41.921965,-87.632085,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.2896884185863674,0
CULEX PIPIENS/RESTUANS,41.688324,-87.676709,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX RESTUANS,41.688324,-87.676709,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX PIPIENS,41.731922,-87.677512,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.731922,-87.677512,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX RESTUANS,41.731922,-87.677512,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.846075,-87.716277,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.846283,-87.656913,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.2946238954530258,0
CULEX PIPIENS/RESTUANS,41.891118,-87.65449100000002,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.2984349319727253,0
CULEX RESTUANS,41.891118,-87.65449100000002,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.2984349319727253,0
CULEX PIPIENS/RESTUANS,41.857402,-87.694991,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.29276636154829283,0
CULEX PIPIENS/RESTUANS,41.704336,-87.70373599999998,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.883284,-87.705085,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.292908562001964,0
CULEX RESTUANS,41.883284,-87.705085,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.292908562001964,0
CULEX PIPIENS/RESTUANS,41.682587,-87.707973,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX RESTUANS,41.682587,-87.707973,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.944869,-87.832763,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.948167,-87.730698,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.29058830092172666,0
CULEX RESTUANS,41.94983,-87.69845699999998,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.29531104774496725,0
CULEX PIPIENS/RESTUANS,41.953067,-87.776792,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX RESTUANS,41.953067,-87.776792,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.95469,-87.800991,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX RESTUANS,41.95469,-87.800991,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX RESTUANS,41.958271,-87.702575,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.2963450167579066,0
CULEX PIPIENS/RESTUANS,41.662014,-87.72460799999998,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX RESTUANS,41.662014,-87.72460799999998,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX SALINARIUS,41.662014,-87.72460799999998,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX RESTUANS,41.964242,-87.757639,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX PIPIENS,41.986921,-87.689778,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.986921,-87.689778,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX RESTUANS,41.986921,-87.689778,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX RESTUANS,41.990284,-87.797127,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.960616,-87.777189,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.29773217044291095,0
CULEX PIPIENS/RESTUANS,41.942114,-87.776385,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX SALINARIUS,41.991429,-87.747113,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.923738,-87.785288,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.29693455800087265,0
CULEX RESTUANS,41.923738,-87.785288,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.29693455800087265,0
CULEX PIPIENS/RESTUANS,41.994991,-87.769279,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.29523588577278326,0
CULEX RESTUANS,41.994991,-87.769279,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.29523588577278326,0
CULEX PIPIENS/RESTUANS,41.970248,-87.787992,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX RESTUANS,41.970248,-87.787992,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.921177,-87.79518,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX RESTUANS,41.921177,-87.79518,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,42.008314,-87.77792099999998,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX RESTUANS,42.008314,-87.77792099999998,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.916265,-87.800515,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX RESTUANS,41.916265,-87.800515,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX RESTUANS,42.011601,-87.81150600000002,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX RESTUANS,42.01743,-87.68776899999997,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.2908274777416469,0
CULEX PIPIENS/RESTUANS,41.974089,-87.824812,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX RESTUANS,41.98196400000001,-87.812827,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.719059,-87.675088,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.29722539737439835,0
CULEX RESTUANS,41.719059,-87.675088,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.29722539737439835,0
CULEX SALINARIUS,41.878114,-87.629798,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.891126,-87.61156,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.2932788162560456,0
CULEX RESTUANS,41.891126,-87.61156,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.2932788162560456,0
CULEX PIPIENS/RESTUANS,41.723195,-87.64997,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.868077,-87.666901,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX RESTUANS,41.868077,-87.666901,70.5,0.0471428571428571,56.92857142857143,62.160504420733815,2,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.773215,-87.60088,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX RESTUANS,41.773215,-87.60088,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS,41.89923,-87.716788,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.29518510339363235,0
CULEX PIPIENS/RESTUANS,41.89923,-87.716788,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.29518510339363235,0
CULEX RESTUANS,41.89923,-87.716788,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.29518510339363235,0
CULEX PIPIENS/RESTUANS,41.869107,-87.69629300000003,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.291176987432846,0
CULEX RESTUANS,41.869107,-87.69629300000003,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.291176987432846,0
CULEX PIPIENS/RESTUANS,41.721474,-87.648064,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS,41.903002,-87.68826700000002,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.903002,-87.68826700000002,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.867108,-87.654224,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX RESTUANS,41.867108,-87.654224,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS,41.868142,-87.696269,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.29118957842041443,0
CULEX PIPIENS/RESTUANS,41.868142,-87.696269,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.29118957842041443,0
CULEX PIPIENS,41.862292,-87.64886,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.862292,-87.64886,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS,41.869216,-87.627561,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.2972475335478903,0
CULEX PIPIENS/RESTUANS,41.869216,-87.627561,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.2972475335478903,0
CULEX PIPIENS/RESTUANS,41.896282,-87.655232,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX RESTUANS,41.896282,-87.655232,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.906638,-87.701431,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.9216,-87.666455,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX RESTUANS,41.9216,-87.666455,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.911824,-87.726737,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.720848,-87.666014,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,42.006858,-87.675919,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.2927157686404108,0
CULEX PIPIENS,41.692555,-87.598865,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.692555,-87.598865,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX RESTUANS,41.692555,-87.598865,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.921965,-87.632085,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.2896884185863674,0
CULEX RESTUANS,41.921965,-87.632085,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.2896884185863674,0
CULEX PIPIENS,41.688324,-87.676709,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.688324,-87.676709,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX RESTUANS,41.688324,-87.676709,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX SALINARIUS,41.688324,-87.676709,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX TERRITANS,41.688324,-87.676709,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS,41.801179,-87.679447,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.801179,-87.679447,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.768388,-87.678649,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.29261507244991397,0
CULEX RESTUANS,41.768388,-87.678649,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.29261507244991397,0
CULEX PIPIENS,41.731922,-87.677512,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.731922,-87.677512,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX RESTUANS,41.731922,-87.677512,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS,41.823065,-87.67837800000002,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.2963860138434141,0
CULEX PIPIENS/RESTUANS,41.823065,-87.67837800000002,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.2963860138434141,0
CULEX PIPIENS,41.891118,-87.65449100000002,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.2984349319727253,0
CULEX PIPIENS/RESTUANS,41.891118,-87.65449100000002,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.2984349319727253,0
CULEX RESTUANS,41.891118,-87.65449100000002,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.2984349319727253,0
CULEX PIPIENS/RESTUANS,41.836644,-87.677737,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.857402,-87.694991,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.29276636154829283,0
CULEX RESTUANS,41.857402,-87.694991,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.29276636154829283,0
CULEX PIPIENS,41.682587,-87.707973,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.682587,-87.707973,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX RESTUANS,41.682587,-87.707973,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS,41.800737,-87.71188000000002,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS,41.944869,-87.832763,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.944869,-87.832763,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX RESTUANS,41.944869,-87.832763,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.948167,-87.730698,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.29058830092172666,0
CULEX RESTUANS,41.948167,-87.730698,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.29058830092172666,0
CULEX PIPIENS/RESTUANS,41.94983,-87.69845699999998,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.29531104774496725,0
CULEX RESTUANS,41.822536,-87.66634300000003,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.953067,-87.776792,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX RESTUANS,41.953067,-87.776792,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.953705,-87.733974,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.29222854881891586,0
CULEX PIPIENS/RESTUANS,41.821582,-87.62779599999998,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX RESTUANS,41.821582,-87.62779599999998,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS,41.95469,-87.800991,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.95469,-87.800991,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX RESTUANS,41.95469,-87.800991,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS,41.958271,-87.702575,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.2963450167579066,0
CULEX PIPIENS/RESTUANS,41.958271,-87.702575,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.2963450167579066,0
CULEX RESTUANS,41.958271,-87.702575,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.2963450167579066,0
CULEX PIPIENS,41.662014,-87.72460799999998,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.662014,-87.72460799999998,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX RESTUANS,41.662014,-87.72460799999998,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
CULEX PIPIENS/RESTUANS,41.837085,-87.729384,78.5,0.07499999999999996,61.57142857142857,56.13221004889396,11,7,2007,0.3,0
